id_player_fifa,position
177409,SUB
189043,LB
158132,SUB
213382,RES
198032,LCB
197083,RM
158258,RCM
189468,RM
189156,SUB
204963,RB
222509,LCM
176736,ST
178475,RS
163665,SUB
116979,78
2138,SUB
203440,GK
157463,LW
213488,SUB
203541,LCB
193886,RAM
176788,SUB
211864,SUB
189538,LB
177870,SUB
164320,SUB
222685,SUB
158902,LB
19271,RES
186137,SUB
146637,SUB
192445,SUB
163340,ST
110657,SUB
32420,SUB
101488,SUB
175996,SUB
201301,SUB
20083,CDM
110366,LCB
146769,SUB
162934,RCB
206255,RES
112650,SUB
176773,LM
139257,GK
211470,SUB
208898,SUB
46167,SUB
192892,RCB
6541,RW
142402,SUB
104702,RW
190494,SUB
148111,LM
200435,RCB
189513,LCM
158887,SUB
211209,SUB
203357,LWB
181247,LB
204304,SUB
199729,LM
183426,SUB
188167,SUB
187062,SUB
198311,SUB
171833,SUB
186756,SUB
143746,SUB
188991,RES
16897,SUB
172522,RCM
198194,RCM
121971,SUB
205407,LCM
45595,SUB
45129,ST
177915,CB
105474,CM
149449,ST
137406,LCM
53302,RCM
149174,RDM
173147,SUB
163920,SUB
1277,RES
163461,SUB
137410,RCB
158128,LB
162297,SUB
177803,RS
137179,SUB
186607,SUB
211320,SUB
170661,SUB
225844,SUB
163027,LCB
190593,SUB
9801,SUB
193621,RES
168732,LCM
172140,SUB
199703,SUB
192593,GK
211361,RCM
198946,RB
178278,LW
202672,SUB
200888,SUB
216283,SUB
177906,SUB
201635,SUB
199753,SUB
166072,RCB
199304,SUB
199946,SUB
205543,LCM
223517,SUB
137534,RES
212485,LCM
138629,RB
151225,LCB
202429,RES
186132,RCM
168633,LB
169571,LCM
149094,SUB
4238,SUB
190497,LS
178556,RCM
195859,SUB
19077,RS
148622,SUB
189410,LDM
20232,SUB
152724,RCM
173889,SUB
169595,SUB
148632,RES
53435,SUB
169600,RB
209674,SUB
207998,GK
119814,SUB
186146,ST
216272,SUB
193716,LCB
28097,SUB
172080,ST
158625,LCB
224247,SUB
220589,RES
192621,LCB
209600,RES
223396,LCM
152997,ST
7647,RCB
211067,SUB
193706,RCB
177492,RCB
137637,SUB
204226,ST
227584,RES
8763,RES
167502,RCB
218043,SUB
183471,SUB
193517,SUB
231385,RES
450,SUB
148756,SUB
215492,SUB
177774,RES
171908,SUB
153221,SUB
153144,SUB
209411,SUB
161913,ST
189181,ST
208160,SUB
212127,RM
148810,SUB
184399,RES
215437,RB
223877,SUB
161651,SUB
50598,SUB
4360,SUB
138782,RDM
204062,SUB
224582,SUB
203877,RW
138241,SUB
200449,SUB
163203,LCB
156894,SUB
169697,SUB
216256,SUB
169590,SUB
155974,SUB
198135,RCB
194120,RES
214376,LB
210463,SUB
188155,SUB
149825,SUB
204840,LW
215297,SUB
229191,SUB
205565,LCB
19400,CAM
192386,RES
160741,RCB
189253,LB
197445,LB
111008,SUB
195124,SUB
197940,RES
45121,SUB
146121,SUB
169441,SUB
250,62
50390,RES
152555,RES
202104,SUB
166113,LB
178623,SUB
181462,SUB
139784,SUB
163890,RES
190179,GK
146691,SUB
219848,RCB
212686,SUB
177672,GK
195020,RM
50952,RDM
193080,GK
108750,SUB
178703,SUB
7687,ST
117492,RM
51373,SUB
172207,RES
158716,LDM
163162,SUB
181379,SUB
224830,SUB
36660,RS
177361,SUB
138390,LDM
193435,SUB
171993,SUB
135808,SUB
146059,SUB
110023,RES
165233,RES
222407,RES
169071,SUB
183315,SUB
175367,ST
168640,RM
100580,SUB
100987,SUB
219896,SUB
201318,RES
184913,RDM
228516,RES
185,SUB
5345,LDM
1408,RES
162891,SUB
202501,SUB
212625,RCB
51297,RES
189701,RCB
201505,RCB
112628,SUB
179944,CB
49214,RCB
52331,SUB
140498,SUB
198328,SUB
10183,SUB
139546,RB
198091,SUB
148625,RES
15552,SUB
187489,RES
229193,SUB
209039,SUB
156745,SUB
111022,CB
177576,SUB
139296,ST
169095,SUB
61,SUB
176550,SUB
24248,LCM
183392,RS
144741,SUB
139614,SUB
164630,LB
134594,RCB
167868,RES
190151,RES
170569,SUB
138468,RCB
178687,RM
137330,RES
168542,LCM
192636,RDM
204278,SUB
206564,SUB
4873,23
193708,RCB
182207,GK
180849,ST
105477,SUB
226427,SUB
189865,SUB
205963,SUB
199829,LDM
5984,SUB
138564,SUB
151976,SUB
657,LDM
113422,ST
219244,SUB
50637,LCB
165736,CB
199441,SUB
219923,RES
193449,SUB
193728,LM
144024,SUB
172290,LCM
173198,LCB
178312,RES
198587,SUB
162174,SUB
149233,CF
106874,SUB
228881,RES
139259,SUB
137499,LCM
161787,SUB
183414,SUB
148601,SUB
193645,RES
194890,RCB
184976,SUB
113184,RES
163948,RES
208166,SUB
163405,RCM
138871,SUB
101153,SUB
189484,SUB
47699,SUB
216150,RB
159039,SUB
212626,SUB
138026,SUB
204266,RES
35310,CAM
148635,SUB
203483,RCM
193158,RCM
204549,SUB
33757,SUB
171556,RES
221168,SUB
148761,RES
216110,GK
176256,SUB
155494,RM
163852,LCB
198873,RES
198841,RES
163001,SUB
145620,SUB
636,87
138816,SUB
120018,CM
5445,SUB
3174,RES
207464,CAM
152991,SUB
188181,SUB
159074,SUB
19874,SUB
50474,73
212722,SUB
209935,SUB
211204,SUB
219925,SUB
188657,GK
53769,SUB
23972,SUB
197837,RCB
199409,LCB
142406,RES
230132,SUB
204957,SUB
178024,RES
197169,LM
199152,SUB
195086,LCB
211464,SUB
181857,SUB
199276,SUB
6908,SUB
205759,SUB
149975,SUB
178259,SUB
211117,CAM
181113,SUB
188763,LDM
220633,SUB
177134,SUB
220566,ST
179886,LS
192454,SUB
138588,RDM
137084,RES
221367,CAM
176414,SUB
197971,SUB
225951,RM
206225,SUB
122938,RES
193067,SUB
185349,SUB
200644,SUB
184781,RES
229600,RES
204331,RES
204900,RES
206005,LS
212055,SUB
205192,SUB
200954,SUB
184512,LCB
51484,RCB
229261,SUB
202455,RES
107904,SUB
227579,RES
189389,SUB
215531,CAM
200915,ST
221848,SUB
167497,SUB
164491,SUB
199191,SUB
189464,SUB
189388,RB
106036,SUB
51363,GK
170589,RES
199284,RCM
105663,SUB
199652,LCM
8040,SUB
52521,LS
190169,SUB
233027,SUB
37872,66
7820,SUB
209726,SUB
178055,SUB
100978,SUB
51293,SUB
49043,SUB
28739,SUB
205483,SUB
172855,RES
20204,78
219514,SUB
209523,RS
189094,SUB
224242,RCM
188756,SUB
226174,SUB
215421,ST
230591,SUB
207947,SUB
193554,SUB
187940,SUB
7264,RES
100585,SUB
204386,SUB
3712,GK
191055,LB
158443,SUB
6190,SUB
165434,SUB
31432,82
179589,RES
175141,SUB
45172,CAM
9833,SUB
165580,GK
185204,LCB
135576,SUB
115533,SUB
178090,SUB
170719,CAM
113158,RDM
171318,SUB
219693,LCB
147006,LM
179977,LCM
194727,SUB
179844,ST
143102,RCB
7754,RCM
197785,SUB
193077,LS
189485,SUB
49072,SUB
219690,LCB
182493,LCB
158877,RES
227106,LCB
200853,LS
29716,RES
213400,LM
223832,SUB
212602,LCB
210016,CAM
146748,GK
138445,RCB
105469,RCB
135819,SUB
199493,SUB
199394,SUB
142708,LS
193510,LDM
159518,SUB
183900,SUB
192012,LCB
112556,SUB
5171,RES
189097,RES
213114,ST
204709,SUB
191487,SUB
172114,CAM
138706,SUB
136138,SUB
201103,LM
206062,SUB
19632,SUB
162218,SUB
496,SUB
177392,SUB
204908,SUB
171187,SUB
30110,ST
177278,SUB
148196,SUB
219803,SUB
184115,SUB
203177,RB
204442,SUB
177388,LW
190913,LB
179922,RES
6139,RES
150266,SUB
208053,LM
229105,RES
180738,ST
221706,RES
147445,RES
204352,LCB
185375,RES
215817,SUB
200450,RCM
210560,RES
203787,CM
204401,RB
224458,SUB
20481,RES
166407,SUB
162950,SUB
193493,SUB
200271,SUB
3246,SUB
188313,SUB
149249,RES
228942,SUB
210205,RCM
200510,SUB
230592,SUB
15723,SUB
183736,RCB
225414,SUB
213135,ST
208716,RDM
184823,SUB
192527,SUB
178620,RES
163415,SUB
181721,SUB
172957,RAM
157581,SUB
205427,RM
209401,SUB
217844,LB
7784,SUB
201042,RB
177772,SUB
31686,SUB
185082,SUB
229846,SUB
192282,SUB
136265,SUB
227654,SUB
231416,SUB
193571,LB
204184,SUB
207651,SUB
229478,SUB
231137,RCM
210935,RW
173208,LCB
137774,LCB
171016,SUB
20613,RB
100522,RES
190670,SUB
225539,RES
221764,SUB
208630,RDM
201066,SUB
212212,RDM
150496,LS
221428,SUB
212235,SUB
137261,RES
224206,RES
193310,RES
167437,SUB
206198,LB
177630,LCM
183660,RES
148859,LW
51513,RM
209455,SUB
209493,RES
199266,SUB
134982,SUB
184001,SUB
221363,SUB
184655,RES
205377,SUB
182652,RES
179943,SUB
204910,RES
202654,LB
189133,SUB
231226,SUB
209673,CB
194086,SUB
165180,SUB
196143,LW
27532,SUB
138841,SUB
166048,LW
216341,SUB
186842,LW
188687,SUB
224113,RES
190483,SUB
210822,LB
188177,SUB
187570,GK
188899,SUB
193429,SUB
176578,SUB
169558,SUB
188594,RB
173491,RS
182740,SUB
208714,LCB
175943,ST
188424,RB
174804,SUB
137468,LCM
140057,SUB
212882,SUB
110283,SUB
150746,SUB
17912,GK
176828,SUB
179877,CM
186433,SUB
189536,ST
216268,SUB
167514,RB
199508,LCB
134765,SUB
185405,SUB
193140,SUB
181274,RES
199434,RW
186441,RES
186538,RES
176377,LCB
164353,LB
215333,ST
205670,ST
172630,SUB
135080,SUB
224116,ST
204619,SUB
189551,SUB
204422,RCB
207530,SUB
209459,SUB
222138,SUB
233007,GK
224487,SUB
219779,SUB
227230,RCM
224052,RES
165716,SUB
228735,SUB
46727,SUB
206035,SUB
164880,SUB
183277,LW
204032,SUB
193984,CB
178311,SUB
176425,RS
187404,SUB
189795,ST
168529,RCB
210257,SUB
176964,RDM
156272,SUB
210558,RES
161941,SUB
219728,RM
152922,RCM
189346,SUB
194956,RW
192732,LM
205753,LM
177113,SUB
188277,LB
208232,RCB
180930,ST
152847,SUB
164857,ST
179813,ST
156814,SUB
188977,SUB
205597,RES
215556,SUB
228352,LM
157803,SUB
223524,CB
188386,SUB
4858,LDM
164986,LW
156655,SUB
201283,ST
176956,LCB
202885,RES
159478,SUB
110368,LB
189958,LDM
198139,SUB
193757,RDM
50712,RES
140526,SUB
201401,RB
46087,SUB
183745,SUB
200320,RAM
190972,RM
206655,RW
177491,SUB
163873,SUB
108075,RS
217873,SUB
176791,SUB
51061,RB
204394,RM
148636,SUB
51539,GK
186876,RES
167519,SUB
100496,SUB
172398,SUB
182103,LCM
112920,SUB
185363,SUB
5744,SUB
180739,SUB
185240,RES
188252,RES
12253,RES
205295,LW
212338,RDM
136137,SUB
185089,SUB
52326,GK
199202,SUB
190531,LCB
201514,RM
187763,SUB
157980,LDM
169144,SUB
171529,RES
202473,ST
169996,RES
2492,SUB
193663,SUB
201429,SUB
209720,LB
172049,LW
168561,LM
52016,SUB
169063,RES
186595,LW
161943,CB
210425,RES
225126,LDM
169366,LDM
229137,LCM
189084,GK
52117,SUB
213409,SUB
158228,RCB
210864,RB
223228,SUB
209447,RES
137818,SUB
165804,LS
169551,SUB
157774,SUB
232556,SUB
201061,RES
175792,CAM
142344,SUB
172854,RB
215144,LB
186840,SUB
12940,SUB
143168,SUB
164476,RES
2181,GK
149224,ST
138923,SUB
192841,SUB
137178,SUB
165244,SUB
216789,RES
183671,RCB
198267,SUB
138711,LCM
205707,SUB
179741,LB
193006,SUB
194001,RES
155445,ST
133249,CM
181792,SUB
207650,RB
186830,RES
2231,ST
5860,RES
211268,SUB
207677,RES
143156,SUB
7766,RS
162949,SUB
179696,LB
202811,RES
46736,LCB
204819,LS
225299,SUB
168354,GK
213379,GK
196946,SUB
167797,RB
181377,SUB
229710,SUB
189020,RES
141200,RES
53050,ST
192575,RCM
224540,SUB
169387,SUB
163424,SUB
134783,SUB
199835,SUB
190445,SUB
229890,SUB
210219,SUB
188824,SUB
196819,SUB
188289,RES
139788,SUB
11346,SUB
80,LDM
208333,SUB
140618,SUB
155961,SUB
226630,SUB
192546,LB
199966,RES
192122,RCB
206522,SUB
177640,RES
199467,SUB
226628,SUB
223197,ST
220295,SUB
157589,SUB
190424,SUB
201990,SUB
170766,SUB
146745,SUB
110852,CAM
205382,RM
221740,ST
10863,SUB
196432,RCM
197768,SUB
212225,SUB
193406,SUB
221322,SUB
187761,SUB
204399,SUB
233885,SUB
202040,LB
179972,ST
141645,SUB
138530,SUB
199418,SUB
225508,RCB
116309,SUB
3772,RB
202335,SUB
49483,SUB
207920,RM
203888,RCB
117343,SUB
184456,RB
123060,SUB
183569,LM
137337,SUB
170214,SUB
199287,SUB
214553,RES
213629,SUB
215701,CDM
199828,SUB
202338,SUB
53460,SUB
189713,CAM
192169,SUB
201498,SUB
172280,RM
177965,SUB
206022,LCB
170368,SUB
201991,SUB
1393,SUB
178567,LB
229211,SUB
199745,LCB
222158,SUB
198149,SUB
140906,SUB
20057,RCB
201860,SUB
199283,SUB
222597,SUB
176014,CAM
143106,RES
193369,RB
183454,SUB
144359,ST
175313,SUB
101288,SUB
190931,SUB
159354,RES
225685,SUB
183567,GK
202557,ST
190202,SUB
198040,SUB
138123,LCM
200839,SUB
178085,SUB
162233,RES
146527,SUB
193930,SUB
178213,RCM
49488,CDM
202540,RCB
189296,GK
192275,SUB
205315,SUB
214925,SUB
165174,SUB
220846,SUB
5244,RES
190769,GK
197953,SUB
45701,ST
147433,ST
163018,LB
208163,SUB
177407,RES
186128,SUB
166080,CAM
212795,LB
150288,SUB
185339,SUB
178562,CAM
223205,LM
209737,SUB
177592,RES
148624,SUB
25249,RS
205194,CB
190277,SUB
206489,RES
199666,SUB
143183,SUB
199854,SUB
170481,RCB
159065,SUB
189889,RCB
186695,RCB
215183,ST
165520,SUB
206006,RW
183156,SUB
146543,LAM
183427,SUB
11110,LDM
183346,SUB
193222,SUB
208470,LB
177159,SUB
177019,SUB
186550,SUB
192492,CAM
148584,SUB
192371,RCM
210047,SUB
139234,RCM
183572,SUB
226271,LDM
165767,SUB
182177,SUB
184926,SUB
165860,RS
111477,SUB
208832,RES
165240,LM
53036,SUB
183287,LDM
186722,CAM
210824,RES
209499,RDM
24894,LB
186200,LM
1183,RCB
213917,LCB
163927,CAM
117321,SUB
173162,ST
171688,SUB
120718,SUB
186950,LB
223831,SUB
193692,CAM
188838,SUB
8516,SUB
149085,RES
192253,SUB
4600,RES
45733,RES
45124,CM
224394,LW
183322,SUB
210427,SUB
184606,SUB
159261,LS
46102,CDM
219750,SUB
136185,SUB
189680,LB
164225,LB
177723,GK
116391,SUB
176552,LB
2091,RES
167702,LDM
191390,LB
211214,SUB
49457,SUB
48745,SUB
191065,LCB
213360,RES
230674,SUB
188334,RB
178437,SUB
53116,ST
139162,LDM
199186,SUB
210954,LS
183966,SUB
183614,RES
209273,RES
107263,LW
218214,SUB
190174,SUB
194196,SUB
192989,RES
201454,SUB
214907,SUB
210109,SUB
162221,RCM
230036,SUB
143743,SUB
163794,SUB
177590,SUB
189477,SUB
7767,RES
205083,SUB
228348,SUB
220966,SUB
187396,SUB
204346,LM
107579,GK
167398,ST
208158,RS
113176,SUB
211557,SUB
212404,LF
189736,LCM
210964,SUB
213814,SUB
173132,LS
179847,CB
201988,RCB
186140,LS
139668,GK
220466,RES
216796,RM
178418,LB
170309,ST
232437,LB
220513,RES
201335,RS
202828,SUB
187491,ST
226114,RES
201387,RES
201995,RW
232129,SUB
175254,RS
225346,SUB
203796,LM
184965,RES
135475,RES
192988,RES
177389,RWB
214207,SUB
152870,LCB
176957,LCB
203798,SUB
184820,SUB
188234,SUB
182105,GK
768,LB
209767,SUB
170159,LCB
202088,RM
191066,RCM
150426,RES
228080,RES
227604,ST
197439,GK
190232,LCM
219765,LM
7674,SUB
177588,SUB
198229,RES
205138,SUB
217792,RES
218215,SUB
112947,SUB
180281,LW
135507,SUB
176028,SUB
162123,SUB
212618,ST
143587,RCM
199651,SUB
135570,RES
138787,RS
177981,SUB
212473,RDM
165517,LCM
204504,RES
162131,ST
207707,LB
215262,ST
178628,SUB
47131,RCB
5661,RES
182494,GK
53014,LB
210982,SUB
221883,RES
219880,SUB
51771,SUB
49369,SUB
202460,LS
178614,RCB
134599,RES
155861,SUB
184134,SUB
202642,RDM
135823,SUB
137171,SUB
162963,SUB
110377,SUB
164052,LB
8471,LDM
177936,SUB
138854,RES
208025,SUB
182619,SUB
182816,SUB
221989,SUB
189172,LM
193835,SUB
208894,SUB
152953,SUB
125071,LCB
186524,SUB
193881,SUB
207555,SUB
220912,SUB
205073,RCM
208574,LM
230988,CAM
193302,SUB
185009,SUB
210171,RES
219756,RM
221969,LB
205704,RB
150520,RES
208631,CAM
102021,SUB
205196,RES
7080,SUB
207733,SUB
191130,SUB
215665,LB
176494,SUB
164169,LB
223473,RDM
184678,SUB
53573,RES
189640,RES
192642,SUB
163905,RM
210329,LAM
1198,RES
158738,SUB
183332,RS
215755,ST
21144,RES
178037,RCM
20578,SUB
205545,RES
194082,RM
603,RES
175342,SUB
52126,RCM
134881,SUB
153267,SUB
220620,RM
194846,LB
45601,CAM
51934,SUB
228978,SUB
211092,SUB
198688,LB
182821,RES
179976,RES
117039,RES
11215,SUB
137708,RB
150490,SUB
228336,RCM
202512,LB
102409,SUB
111238,RES
200113,SUB
207755,RES
189397,LCB
229728,LS
161857,SUB
52104,SUB
150425,SUB
197948,LCB
165237,SUB
211899,RS
204260,SUB
158797,SUB
204970,RW
192437,RES
210667,RES
169114,SUB
225018,ST
232295,SUB
193427,SUB
204210,RES
188271,LW
49477,SUB
200303,RES
192875,RES
220123,SUB
184591,SUB
201504,SUB
187935,SUB
112811,SUB
193529,LS
169586,SUB
183520,SUB
174859,SUB
221653,SUB
149242,RES
199845,RCB
137129,GK
268,SUB
193786,GK
51779,RCB
137734,GK
188076,SUB
189053,RS
1275,CF
178043,SUB
210670,RES
201916,SUB
120238,SUB
183418,RES
149185,SUB
154545,SUB
183924,LB
113278,LM
120269,RAM
137220,CDM
164370,RB
51732,SUB
189065,LM
216779,SUB
149277,SUB
51720,SUB
4459,SUB
1238,SUB
169388,LCM
189271,RDM
130933,SUB
13856,SUB
170355,LCB
233930,RES
200454,SUB
177644,SUB
161863,RB
162928,SUB
8298,SUB
202416,RCB
134634,RM
166664,LB
111199,SUB
22499,SUB
49389,RCB
193844,CAM
223146,RM
9037,SUB
189054,LS
144727,SUB
199738,SUB
112230,LB
163429,CAM
156647,LM
198591,SUB
228811,RES
220876,RES
7434,RES
12462,LCB
156616,LM
138065,SUB
188696,SUB
137199,LW
142747,SUB
198347,ST
186405,RES
152915,LB
123623,RW
200983,SUB
172110,RB
207471,CAM
199808,RES
190575,SUB
191050,RCB
181559,CDM
161700,SUB
201935,SUB
224218,SUB
170972,LB
215302,SUB
105471,LCB
198067,LB
213013,SUB
213014,SUB
3654,CDM
139727,GK
19976,SUB
1177,RES
179955,SUB
5471,RCM
193557,SUB
198134,SUB
899,GK
162343,RB
158204,SUB
162342,SUB
221335,RES
195096,LCM
200273,SUB
180840,RES
144069,LS
172203,GK
193628,RES
202354,SUB
209829,RES
112292,SUB
165403,SUB
168605,SUB
179626,RCB
160774,ST
187077,RS
142241,SUB
190326,SUB
198162,RES
100934,LB
189175,SUB
1672,CDM
188387,SUB
152018,SUB
208508,SUB
227222,RM
19307,GK
11465,RB
552,SUB
229608,RES
212408,RS
177310,SUB
10475,SUB
49490,SUB
187988,LM
188125,RES
50895,RCM
203780,SUB
211107,RCB
100143,SUB
179984,RCB
201342,RCB
208521,SUB
183474,RES
6975,SUB
49886,SUB
194149,SUB
169051,SUB
214421,LM
190919,ST
193461,CAM
215527,SUB
145758,LCB
170660,RCB
184242,RDM
188185,SUB
196822,SUB
233969,SUB
146954,RCM
9751,SUB
164657,SUB
106539,SUB
164469,SUB
221701,SUB
174732,LDM
8222,LCB
138654,32
218737,RB
178033,SUB
165526,RCB
201305,SUB
172100,LCM
197688,RES
135537,SUB
201326,SUB
187200,SUB
201931,SUB
168393,RES
189288,LCB
184328,SUB
193558,SUB
45618,SUB
201380,SUB
199560,RB
200780,RCM
152554,LB
41835,LM
150676,SUB
192739,SUB
45062,RES
186197,LM
196943,SUB
177766,LB
201025,SUB
192647,SUB
203699,LS
228353,SUB
215459,SUB
163662,LCM
182178,LB
105330,SUB
216072,LB
188031,LW
215751,SUB
170988,SUB
150009,RES
211175,LB
135513,SUB
189160,RW
223397,RES
173731,RW
6826,SUB
109852,RCB
164927,SUB
171983,RES
176564,SUB
139657,SUB
148878,RES
18923,SUB
167867,SUB
210212,SUB
53585,RES
46997,RS
189095,RES
164468,LCB
45098,SUB
169584,RCB
181725,RCM
165449,RCB
193813,SUB
217825,SUB
192320,SUB
188781,RES
172813,CAM
179574,RS
169450,SUB
192594,RB
204820,SUB
14005,RCM
139541,SUB
138429,SUB
193532,SUB
171320,RB
4190,LB
244,SUB
53593,SUB
219621,SUB
19524,RES
13761,SUB
209535,RCB
186147,SUB
205726,CM
229636,SUB
201508,SUB
198757,ST
190634,RES
220702,SUB
203801,SUB
177506,52
222286,RES
186172,RCM
183515,SUB
13920,SUB
200214,SUB
139579,RCM
229419,SUB
168636,SUB
186451,SUB
15725,SUB
210466,RCB
52500,CB
158438,RDM
227055,SUB
191451,SUB
144013,SUB
183607,RES
217648,SUB
212536,LS
138024,RES
149136,SUB
4202,SUB
156196,SUB
156986,SUB
144037,RES
186672,RDM
187931,SUB
190814,SUB
116866,SUB
163791,SUB
201455,RDM
184895,SUB
188230,SUB
188384,SUB
195065,SUB
189922,SUB
5688,SUB
179592,RM
152507,LCB
197990,RB
188168,SUB
202199,SUB
50455,LB
45448,SUB
225652,SUB
198379,SUB
212942,RES
183382,RDM
219732,SUB
190734,GK
211042,SUB
181291,LCM
6159,RES
137551,SUB
210870,SUB
46027,LAM
11125,SUB
156725,RES
157498,LCM
103591,SUB
171247,SUB
204071,RF
202477,LW
198590,RES
184098,RES
208093,LS
152729,RCB
138420,CB
6422,RB
172055,SUB
210129,SUB
29183,RES
138798,GK
142938,SUB
193601,CB
212453,SUB
142532,SUB
170802,RCB
215316,GK
201979,SUB
24413,RB
209449,RW
202730,RCB
159236,SUB
188281,SUB
172149,SUB
170733,SUB
232438,SUB
203443,SUB
186270,SUB
198131,SUB
148110,SUB
162198,LM
189125,RES
106710,50
137361,ST
164,SUB
229027,RCM
220085,SUB
208379,SUB
175447,ST
177103,SUB
123610,SUB
202848,LW
149073,SUB
168297,SUB
193409,RES
190249,SUB
159276,RES
224925,SUB
137228,SUB
202349,RES
178451,LCM
186502,RES
106795,SUB
189894,CAM
5099,RES
1179,GK
230621,GK
193524,RES
197681,SUB
184176,SUB
159040,SUB
163907,SUB
188330,RES
11808,RES
178066,RES
158242,RCB
208826,SUB
223751,SUB
192297,RES
184370,LB
137696,LCB
149407,SUB
193869,SUB
214091,RB
211567,RES
50247,SUB
175341,LCM
135520,70
173444,RS
172944,RES
200201,LB
9815,SUB
186718,SUB
178360,RB
216105,RCB
222909,SUB
186161,SUB
150655,RCM
221646,SUB
138351,SUB
193178,SUB
215181,SUB
202475,RM
179667,SUB
138956,LCB
7597,RES
188390,RB
206433,SUB
199060,LCB
141308,RB
193076,RES
170369,CAM
52102,RF
198256,SUB
209375,SUB
210213,SUB
139669,SUB
2,RES
183389,LS
5704,LB
197786,RB
137440,SUB
211423,RES
188214,SUB
184338,RCB
137133,SUB
8830,SUB
157791,CM
205687,SUB
1085,RES
123620,SUB
149217,SUB
144592,RS
230681,SUB
183906,RES
194102,RDM
162409,SUB
157495,SUB
52810,RES
178425,CDM
223568,SUB
139776,SUB
123587,LCB
137782,RB
53601,CF
205380,LM
139866,LCB
172937,LS
194031,RES
162215,GK
163303,LDM
199614,SUB
215798,SUB
221695,LCM
4381,LDM
191034,SUB
186687,SUB
158810,SUB
191032,RES
178106,SUB
138462,SUB
224411,SUB
216452,SUB
211106,SUB
189775,LDM
213203,LCB
18511,SUB
171975,SUB
198426,RCM
167431,RCM
174379,LM
112536,SUB
219391,RDM
145909,SUB
167664,ST
194795,LCB
142780,CB
185255,RS
209616,LW
229480,LB
168913,SUB
177493,SUB
139722,SUB
47977,CAM
137506,SUB
156689,SUB
200236,RCB
198372,SUB
135619,ST
172285,SUB
114764,SUB
146475,SUB
207472,RDM
222946,SUB
169611,SUB
200302,LDM
139539,SUB
156001,SUB
152820,ST
101999,RES
138426,SUB
192451,CAM
186869,LS
171321,LDM
162829,LB
6122,SUB
229591,RES
184270,SUB
199503,LDM
193651,RES
198904,SUB
20172,SUB
14185,RCB
2454,RES
164376,LS
224842,RCM
139475,CDM
220872,RES
223746,SUB
177793,CDM
226508,LB
194999,RES
202851,SUB
151971,RB
213349,SUB
7708,CDM
200374,LCM
164973,RES
169093,RES
134777,SUB
168983,SUB
52256,SUB
1747,SUB
147915,SUB
45208,SUB
53023,SUB
199864,SUB
41705,SUB
156549,LB
116745,GK
198276,SUB
6803,LCB
11056,SUB
106560,SUB
190502,SUB
204127,LS
47096,SUB
50949,ST
183937,RB
50398,RES
5112,SUB
220665,SUB
148770,GK
222636,SUB
196876,SUB
105430,SUB
168488,SUB
185117,RES
165263,RM
188925,SUB
197242,SUB
192962,LS
176261,CAM
187857,GK
152950,SUB
103288,RES
188816,SUB
47638,SUB
198150,ST
117896,RES
149147,LCB
215334,SUB
189728,SUB
215380,RCB
111710,SUB
149612,SUB
184853,LB
173228,SUB
194951,RES
200438,RM
209236,LDM
40899,RES
179585,SUB
181438,CDM
170785,GK
184156,SUB
163186,RDM
156432,LS
205386,SUB
183869,SUB
53044,RES
176527,SUB
49480,RDM
100995,RES
167946,LB
138807,RES
139184,SUB
49613,CB
146704,SUB
187337,SUB
140233,GK
167098,RES
215212,RES
219914,SUB
205158,SUB
138667,SUB
155539,SUB
169169,SUB
192904,RCB
146660,RES
165536,RCB
208525,LCM
164103,RCB
230012,RES
180724,LCB
222729,RES
203257,LCB
193346,RM
209764,SUB
58,SUB
159047,SUB
196898,LCB
183391,GK
188161,ST
205752,SUB
184484,LW
203266,LM
138129,SUB
225653,RS
190738,SUB
182888,SUB
49479,LS
167954,SUB
11944,RES
206096,RES
181106,RES
208128,LM
4105,SUB
227538,SUB
208670,LCM
184480,SUB
107651,CAM
165857,LCB
226718,RES
192508,RCB
219789,RM
186444,LS
165195,SUB
155973,SUB
152909,LM
176997,RW
107647,LDM
215925,SUB
206379,GK
201438,RCM
46826,LCB
20250,RCB
47014,RB
220093,SUB
196070,LCB
193059,SUB
30540,RES
143292,RES
200155,CAM
7947,SUB
7455,SUB
152139,GK
210021,CAM
45002,LS
226517,LCM
177390,LDM
193408,SUB
212002,SUB
190793,RES
208387,SUB
205572,SUB
179537,SUB
205990,RES
184469,LCM
189498,SUB
202126,ST
229901,RES
229742,SUB
146984,SUB
124631,RM
3041,SUB
178365,LCM
175835,LB
193431,RES
138673,SUB
231285,RES
161648,SUB
215511,RES
53618,RB
219978,LCB
203747,RB
135861,SUB
203216,LB
156519,RCM
225657,SUB
173432,LCB
211499,RES
192596,SUB
146318,SUB
192499,RCB
168584,SUB
53619,RES
150414,SUB
52270,SUB
183064,SUB
177638,SUB
50920,RES
203461,RCM
176029,SUB
171636,LB
203669,SUB
221743,RM
210118,SUB
18073,SUB
196814,SUB
20176,ST
8219,SUB
229327,SUB
190356,ST
181267,RES
196899,SUB
18766,LDM
171313,SUB
188809,SUB
139094,SUB
168662,LB
210304,SUB
204308,GK
190630,SUB
204396,SUB
215618,RES
8048,GK
148720,RCM
168317,RS
207451,SUB
150565,SUB
150451,SUB
105409,SUB
152317,RES
183256,CAM
188426,RES
162365,SUB
190633,RB
192883,RM
186241,LS
192081,ST
